categories_slug,name,description,short_description,sku,price,special_price,special_price_from,special_price_to,inventory_sources,inventories,weight,meta_title,meta_keywords,meta_description,color,size,url_key,tax_category_id,new,featured,visible_individually,status,cost,width,height,depth,type,attribute_family_name,images,guest_checkout,diet,stocklimit
9,"Fresh grape leaves,ورق عنب فريش","Fresh grape leaves,ورق عنب فريش","Fresh grape leaves,ورق عنب فريش",11086,100,,,,"HUR,QEN","100,100",1,,,,,,ورق-عنب-فريش,,1,0,1,1,100,1,1,1,simple,Default,11086.png,0,0,0
9,"Tomatoes perKG,طماطم","Tomatoes perKG,طماطم","Tomatoes perKG,طماطم",11087,100,,,,"HUR,QEN","100,100",1,,,,,,طماطم,,1,0,1,1,100,1,1,1,simple,Default,11087.png,0,0,0
9,"Cabbage duck piece,كرنب بطة","Cabbage duck piece,كرنب بطة","Cabbage duck piece,كرنب بطة",11088,100,,,,"HUR,QEN","100,100",1,,,,,,كرنب-بطة,,1,0,1,1,100,1,1,1,simple,Default,11088.png,0,0,0
9,"Sweet pepper perKG,فلفل رومي","Sweet pepper perKG,فلفل رومي","Sweet pepper perKG,فلفل رومي",11089,100,,,,"HUR,QEN","100,100",1,,,,,,فلفل-رومي,,1,0,1,1,100,1,1,1,simple,Default,11089.png,0,0,0
9,"Fresh cauliflower piece,قرنبيط فريش","Fresh cauliflower piece,قرنبيط فريش","Fresh cauliflower piece,قرنبيط فريش",11090,100,,,,"HUR,QEN","100,100",1,,,,,,قرنبيط-فريش,,1,0,1,1,100,1,1,1,simple,Default,11090.png,0,0,0
9,"Potatos perKG,بطاطس تحمير","Potatos perKG,بطاطس تحمير","Potatos perKG,بطاطس تحمير",11091,100,,,,"HUR,QEN","100,100",1,,,,,,بطاطس-تحمير,,1,0,1,1,100,1,1,1,simple,Default,11091.png,0,0,0
9,"Fresh natural lemon perKG,ليمون طبيعي فريش","Fresh natural lemon perKG,ليمون طبيعي فريش","Fresh natural lemon perKG,ليمون طبيعي فريش",11092,100,,,,"HUR,QEN","100,100",1,,,,,,ليمون-طبيعي-فريش,,1,0,1,1,100,1,1,1,simple,Default,11092.png,0,0,0
9,",كاكا بالوزن 2",",كاكا بالوزن 2",",كاكا بالوزن 2",11093,100,,,,"HUR,QEN","100,100",1,,,,,,كاكا-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11093.png,0,0,0
9,",مانجو عويس 2",",مانجو عويس 2",",مانجو عويس 2",11094,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-عويس-2,,1,0,1,1,100,1,1,1,simple,Default,11094.png,0,0,0
10,"Fresh strawberry perKG,فراولة فريش","Fresh strawberry perKG,فراولة فريش","Fresh strawberry perKG,فراولة فريش",11095,100,,,,"HUR,QEN","100,100",1,,,,,,فراولة-فريش,,1,0,1,1,100,1,1,1,simple,Default,11095.png,0,0,0
10,"Fresh tangerine perKG,يوسفي فريش","Fresh tangerine perKG,يوسفي فريش","Fresh tangerine perKG,يوسفي فريش",11096,100,,,,"HUR,QEN","100,100",1,,,,,,يوسفي-فريش,,1,0,1,1,100,1,1,1,simple,Default,11096.png,0,0,0
9,"Large cabbage perKG,كرنب كبير","Large cabbage perKG,كرنب كبير","Large cabbage perKG,كرنب كبير",11097,100,,,,"HUR,QEN","100,100",1,,,,,,كرنب-كبير,,1,0,1,1,100,1,1,1,simple,Default,11097.png,0,0,0
9,",مانجو نعومي بالوزن 2",",مانجو نعومي بالوزن 2",",مانجو نعومي بالوزن 2",11098,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-نعومي-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11098.png,0,0,0
9,"Egyptian Black abbrgin perKG,باذنجان اسود بلدي","Egyptian Black abbrgin perKG,باذنجان اسود بلدي","Egyptian Black abbrgin perKG,باذنجان اسود بلدي",11099,100,,,,"HUR,QEN","100,100",1,,,,,,باذنجان-اسود-بلدي,,1,0,1,1,100,1,1,1,simple,Default,11099.png,0,0,0
9,"Red cabbage piece,كرنب احمر","Red cabbage piece,كرنب احمر","Red cabbage piece,كرنب احمر",11100,100,,,,"HUR,QEN","100,100",1,,,,,,كرنب-احمر,,1,0,1,1,100,1,1,1,simple,Default,11100.png,0,0,0
9,"Brockley perKG,بروكلي بالوزن","Brockley perKG,بروكلي بالوزن","Brockley perKG,بروكلي بالوزن",11101,100,,,,"HUR,QEN","100,100",1,,,,,,بروكلي-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11101.png,0,0,0
9,"beet perKG,بنجر بالوزن","beet perKG,بنجر بالوزن","beet perKG,بنجر بالوزن",11102,100,,,,"HUR,QEN","100,100",1,,,,,,بنجر-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11102.png,0,0,0
10,",بلح احمر بالوزن 2",",بلح احمر بالوزن 2",",بلح احمر بالوزن 2",11103,100,,,,"HUR,QEN","100,100",1,,,,,,بلح-احمر-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11103.png,0,0,0
10,"Hernex perKG,حرنكش","Hernex perKG,حرنكش","Hernex perKG,حرنكش",11104,100,,,,"HUR,QEN","100,100",1,,,,,,حرنكش,,1,0,1,1,100,1,1,1,simple,Default,11104.png,0,0,0
10,"kiewi - perKG,كيوي بالوزن","kiewi - perKG,كيوي بالوزن","kiewi - perKG,كيوي بالوزن",11105,100,,,,"HUR,QEN","100,100",1,,,,,,كيوي-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11105.png,0,0,0
10,",موز بلدي 2",",موز بلدي 2",",موز بلدي 2",11106,100,,,,"HUR,QEN","100,100",1,,,,,,موز-بلدي-2,,1,0,1,1,100,1,1,1,simple,Default,11106.png,0,0,0
9,"celery per piece,كرفس","celery per piece,كرفس","celery per piece,كرفس",11107,100,,,,"HUR,QEN","100,100",1,,,,,,كرفس,,1,0,1,1,100,1,1,1,simple,Default,11107.png,0,0,0
10,"Avocado perKG,افوكاتو بالوزن","Avocado perKG,افوكاتو بالوزن","Avocado perKG,افوكاتو بالوزن",11108,100,,,,"HUR,QEN","100,100",1,,,,,,افوكاتو-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11108.png,0,0,0
9,"Taro perKG,قلقاس بالوزن","Taro perKG,قلقاس بالوزن","Taro perKG,قلقاس بالوزن",11109,100,,,,"HUR,QEN","100,100",1,,,,,,قلقاس-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11109.png,0,0,0
10,"Fresh mango perKG,مانجو فريش","Fresh mango perKG,مانجو فريش","Fresh mango perKG,مانجو فريش",11110,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-فريش,,1,0,1,1,100,1,1,1,simple,Default,11110.png,0,0,0
9,"Green Ginger perKG,جنزبيل اخضر فريش بالوزن","Green Ginger perKG,جنزبيل اخضر فريش بالوزن","Green Ginger perKG,جنزبيل اخضر فريش بالوزن",11111,100,,,,"HUR,QEN","100,100",1,,,,,,جنزبيل-اخضر-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11111.png,0,0,0
9,"Leeks per piece,كرات فريش بالقطعة","Leeks per piece,كرات فريش بالقطعة","Leeks per piece,كرات فريش بالقطعة",11112,100,,,,"HUR,QEN","100,100",1,,,,,,كرات-فريش-بالقطعة,,1,0,1,1,100,1,1,1,simple,Default,11112.png,0,0,0
10,"coconut per piece,جوز هند بالقطعة","coconut per piece,جوز هند بالقطعة","coconut per piece,جوز هند بالقطعة",11113,100,,,,"HUR,QEN","100,100",1,,,,,,جوز-هند-بالقطعة,,1,0,1,1,100,1,1,1,simple,Default,11113.png,0,0,0
10,"Italian Sweet apple perKG,تفاح ايطالي سكري","Italian Sweet apple perKG,تفاح ايطالي سكري","Italian Sweet apple perKG,تفاح ايطالي سكري",11114,100,,,,"HUR,QEN","100,100",1,,,,,,تفاح-ايطالي-سكري,,1,0,1,1,100,1,1,1,simple,Default,11114.png,0,0,0
9,"White eggplant perKG,باذنجان أبيض","White eggplant perKG,باذنجان أبيض","White eggplant perKG,باذنجان أبيض",11115,100,,,,"HUR,QEN","100,100",1,,,,,,باذنجان-أبيض,,1,0,1,1,100,1,1,1,simple,Default,11115.png,0,0,0
10,",مانجو زبدة بالوزن 2",",مانجو زبدة بالوزن 2",",مانجو زبدة بالوزن 2",11116,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-زبدة-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11116.png,0,0,0
9,"Fresh Peas perKG,بسلة فريش","Fresh Peas perKG,بسلة فريش","Fresh Peas perKG,بسلة فريش",11117,100,,,,"HUR,QEN","100,100",1,,,,,,بسلة-فريش,,1,0,1,1,100,1,1,1,simple,Default,11117.png,0,0,0
10,"Fresh Kontallop perKG,كنتالوب فريش","Fresh Kontallop perKG,كنتالوب فريش","Fresh Kontallop perKG,كنتالوب فريش",11118,100,,,,"HUR,QEN","100,100",1,,,,,,كنتالوب-فريش,,1,0,1,1,100,1,1,1,simple,Default,11118.png,0,0,0
9,"Fresh Red Onion  perKG,بصل احمر فريش بالوزن","Fresh Red Onion  perKG,بصل احمر فريش بالوزن","Fresh Red Onion  perKG,بصل احمر فريش بالوزن",11119,100,,,,"HUR,QEN","100,100",1,,,,,,بصل-احمر-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11119.png,0,0,0
10,"Fresh Peach perKG,خوخ فريش بالوزن","Fresh Peach perKG,خوخ فريش بالوزن","Fresh Peach perKG,خوخ فريش بالوزن",11120,100,,,,"HUR,QEN","100,100",1,,,,,,خوخ-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11120.png,0,0,0
10,",بلح سماني اصفر بالوزن",",بلح سماني اصفر بالوزن",",بلح سماني اصفر بالوزن",11121,100,,,,"HUR,QEN","100,100",1,,,,,,بلح-سماني-اصفر-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11121.png,0,0,0
9,"peeled Garlic  perKG,ثوم مقشر جاهز","peeled Garlic  perKG,ثوم مقشر جاهز","peeled Garlic  perKG,ثوم مقشر جاهز",11122,100,,,,"HUR,QEN","100,100",1,,,,,,ثوم-مقشر-جاهز,,1,0,1,1,100,1,1,1,simple,Default,11122.png,0,0,0
10,"Yellow plum perKG,برقوق اصفر","Yellow plum perKG,برقوق اصفر","Yellow plum perKG,برقوق اصفر",11123,100,,,,"HUR,QEN","100,100",1,,,,,,برقوق-اصفر,,1,0,1,1,100,1,1,1,simple,Default,11123.png,0,0,0
10,"Green Grapes perKG,عنب اخضر","Green Grapes perKG,عنب اخضر","Green Grapes perKG,عنب اخضر",11124,100,,,,"HUR,QEN","100,100",1,,,,,,عنب-اخضر,,1,0,1,1,100,1,1,1,simple,Default,11124.png,0,0,0
10,"Fresh Chestnut perKG,ابو فروة فريش","Fresh Chestnut perKG,ابو فروة فريش","Fresh Chestnut perKG,ابو فروة فريش",11125,100,,,,"HUR,QEN","100,100",1,,,,,,ابو-فروة-فريش,,1,0,1,1,100,1,1,1,simple,Default,11125.png,0,0,0
10,"Fresh pear perKG,كمثري فريش","Fresh pear perKG,كمثري فريش","Fresh pear perKG,كمثري فريش",11126,100,,,,"HUR,QEN","100,100",1,,,,,,كمثري-فريش,,1,0,1,1,100,1,1,1,simple,Default,11126.png,0,0,0
10,",عنب احمر مستورد",",عنب احمر مستورد",",عنب احمر مستورد",11127,100,,,,"HUR,QEN","100,100",1,,,,,,عنب-احمر-مستورد,,1,0,1,1,100,1,1,1,simple,Default,11127.png,0,0,0
9,"bean,فاصوليا جاهزه","bean,فاصوليا جاهزه","bean,فاصوليا جاهزه",11128,100,,,,"HUR,QEN","100,100",1,,,,,,فاصوليا-جاهزه,,1,0,1,1,100,1,1,1,simple,Default,11128.png,0,0,0
9,"Fresh Okra perKG,بامية فريش","Fresh Okra perKG,بامية فريش","Fresh Okra perKG,بامية فريش",11129,100,,,,"HUR,QEN","100,100",1,,,,,,بامية-فريش,,1,0,1,1,100,1,1,1,simple,Default,11129.png,0,0,0
10,"Fresh Nectarine Peaches perKG,خوخ نكتارين فريش","Fresh Nectarine Peaches perKG,خوخ نكتارين فريش","Fresh Nectarine Peaches perKG,خوخ نكتارين فريش",11130,100,,,,"HUR,QEN","100,100",1,,,,,,خوخ-نكتارين-فريش,,1,0,1,1,100,1,1,1,simple,Default,11130.png,0,0,0
10,"Fresh apricot perKG,مشمش فريش بالوزن","Fresh apricot perKG,مشمش فريش بالوزن","Fresh apricot perKG,مشمش فريش بالوزن",11131,100,,,,"HUR,QEN","100,100",1,,,,,,مشمش-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11131.png,0,0,0
10,"Fresh Apple Egyptian perKG,تفاح بلدي فريش","Fresh Apple Egyptian perKG,تفاح بلدي فريش","Fresh Apple Egyptian perKG,تفاح بلدي فريش",11132,100,,,,"HUR,QEN","100,100",1,,,,,,تفاح-بلدي-فريش,,1,0,1,1,100,1,1,1,simple,Default,11132.png,0,0,0
10,"tangerine Market  perKG,يوسفي ماركت بالوزن","tangerine Market  perKG,يوسفي ماركت بالوزن","tangerine Market  perKG,يوسفي ماركت بالوزن",11133,100,,,,"HUR,QEN","100,100",1,,,,,,يوسفي-ماركت-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11133.png,0,0,0
10,"grapefruit perKG,جريب فروت","grapefruit perKG,جريب فروت","grapefruit perKG,جريب فروت",11134,100,,,,"HUR,QEN","100,100",1,,,,,,جريب-فروت,,1,0,1,1,100,1,1,1,simple,Default,11134.png,0,0,0
10,"Fresh Figs perKG,تين فريش","Fresh Figs perKG,تين فريش","Fresh Figs perKG,تين فريش",11135,100,,,,"HUR,QEN","100,100",1,,,,,,تين-فريش,,1,0,1,1,100,1,1,1,simple,Default,11135.png,0,0,0
10,"Mango butter perKG,مانجو زبدة","Mango butter perKG,مانجو زبدة","Mango butter perKG,مانجو زبدة",11136,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-زبدة,,1,0,1,1,100,1,1,1,simple,Default,11136.png,0,0,0
10,"Sweet Peach perKG,خوخ سكري","Sweet Peach perKG,خوخ سكري","Sweet Peach perKG,خوخ سكري",11137,100,,,,"HUR,QEN","100,100",1,,,,,,خوخ-سكري,,1,0,1,1,100,1,1,1,simple,Default,11137.png,0,0,0
9,"Green pepper perKG Hot,فلفل اخضر حار بالوزن","Green pepper perKG Hot,فلفل اخضر حار بالوزن","Green pepper perKG Hot,فلفل اخضر حار بالوزن",11138,100,,,,"HUR,QEN","100,100",1,,,,,,فلفل-اخضر-حار-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11138.png,0,0,0
9,",فلفل رومي الوان 2",",فلفل رومي الوان 2",",فلفل رومي الوان 2",11139,100,,,,"HUR,QEN","100,100",1,,,,,,فلفل-رومي-الوان-2,,1,0,1,1,100,1,1,1,simple,Default,11139.png,0,0,0
10,"Fresh black cherries perKG,كرز فريش بالوزن","Fresh black cherries perKG,كرز فريش بالوزن","Fresh black cherries perKG,كرز فريش بالوزن",11140,100,,,,"HUR,QEN","100,100",1,,,,,,كرز-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11140.png,0,0,0
10,"Mango Aweys perKG,مانجو عويس","Mango Aweys perKG,مانجو عويس","Mango Aweys perKG,مانجو عويس",11141,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-عويس,,1,0,1,1,100,1,1,1,simple,Default,11141.png,0,0,0
10,"sweet Potato perKG,بطاطا بالوزن","sweet Potato perKG,بطاطا بالوزن","sweet Potato perKG,بطاطا بالوزن",11142,100,,,,"HUR,QEN","100,100",1,,,,,,بطاطا-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11142.png,0,0,0
10,"Fresh pomegranate perKG,رمان فريش","Fresh pomegranate perKG,رمان فريش","Fresh pomegranate perKG,رمان فريش",11143,100,,,,"HUR,QEN","100,100",1,,,,,,رمان-فريش,,1,0,1,1,100,1,1,1,simple,Default,11143.png,0,0,0
10,"Red Dates perKG,بلح احمر بالوزن","Red Dates perKG,بلح احمر بالوزن","Red Dates perKG,بلح احمر بالوزن",11144,100,,,,"HUR,QEN","100,100",1,,,,,,بلح-احمر-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11144.png,0,0,0
10,"hard pear perKG,كمثري خشابي بالوزن","hard pear perKG,كمثري خشابي بالوزن","hard pear perKG,كمثري خشابي بالوزن",11145,100,,,,"HUR,QEN","100,100",1,,,,,,كمثري-خشابي-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11145.png,0,0,0
10,"Mango Naomi perKG,مانجو نعومي بالوزن","Mango Naomi perKG,مانجو نعومي بالوزن","Mango Naomi perKG,مانجو نعومي بالوزن",11146,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-نعومي-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11146.png,0,0,0
9,",بصل ابيض فريش بالوزن 2",",بصل ابيض فريش بالوزن 2",",بصل ابيض فريش بالوزن 2",11147,100,,,,"HUR,QEN","100,100",1,,,,,,بصل-ابيض-فريش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11147.png,0,0,0
10,"Mango Fas perKG,مانجو فص بالوزن","Mango Fas perKG,مانجو فص بالوزن","Mango Fas perKG,مانجو فص بالوزن",11148,100,,,,"HUR,QEN","100,100",1,,,,,,مانجو-فص-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11148.png,0,0,0
9,"Eggplant Black perKG,باذنجان اسود عروس","Eggplant Black perKG,باذنجان اسود عروس","Eggplant Black perKG,باذنجان اسود عروس",11149,100,,,,"HUR,QEN","100,100",1,,,,,,باذنجان-اسود-عروس,,1,0,1,1,100,1,1,1,simple,Default,11149.png,0,0,0
9,"Fresh Thyme piece,زعتر فريش","Fresh Thyme piece,زعتر فريش","Fresh Thyme piece,زعتر فريش",11150,100,,,,"HUR,QEN","100,100",1,,,,,,زعتر-فريش,,1,0,1,1,100,1,1,1,simple,Default,11150.png,0,0,0
10,"kaka perKG,كاكا بالوزن","kaka perKG,كاكا بالوزن","kaka perKG,كاكا بالوزن",11151,100,,,,"HUR,QEN","100,100",1,,,,,,كاكا-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11151.png,0,0,0
10,",حرنكش بالوزن 2",",حرنكش بالوزن 2",",حرنكش بالوزن 2",11152,100,,,,"HUR,QEN","100,100",1,,,,,,حرنكش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11152.png,0,0,0
9,",بصل احمر فريش بالوزن 2",",بصل احمر فريش بالوزن 2",",بصل احمر فريش بالوزن 2",11153,100,,,,"HUR,QEN","100,100",1,,,,,,بصل-احمر-فريش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11153.png,0,0,0
10,",يوسفي فريش بالوزن 2",",يوسفي فريش بالوزن 2",",يوسفي فريش بالوزن 2",11154,100,,,,"HUR,QEN","100,100",1,,,,,,يوسفي-فريش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11154.png,0,0,0
10,"Fresh Cream perKG,قشطة فريش بالوزن","Fresh Cream perKG,قشطة فريش بالوزن","Fresh Cream perKG,قشطة فريش بالوزن",11155,100,,,,"HUR,QEN","100,100",1,,,,,,قشطة-فريش-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11155.png,0,0,0
9,",بطاطس تحمير 2",",بطاطس تحمير 2",",بطاطس تحمير 2",11156,100,,,,"HUR,QEN","100,100",1,,,,,,بطاطس-تحمير-2,,1,0,1,1,100,1,1,1,simple,Default,11156.png,0,0,0
9,",كوسه 2",",كوسه 2",",كوسه 2",11157,100,,,,"HUR,QEN","100,100",1,,,,,,كوسه-2,,1,0,1,1,100,1,1,1,simple,Default,11157.png,0,0,0
9,"Hot red pepper perKG,فلفل احمر حار","Hot red pepper perKG,فلفل احمر حار","Hot red pepper perKG,فلفل احمر حار",11158,100,,,,"HUR,QEN","100,100",1,,,,,,فلفل-احمر-حار,,1,0,1,1,100,1,1,1,simple,Default,11158.png,0,0,0
9,"Pumpkin perKG,قرع عسل بالوزن","Pumpkin perKG,قرع عسل بالوزن","Pumpkin perKG,قرع عسل بالوزن",11159,100,,,,"HUR,QEN","100,100",1,,,,,,قرع-عسل-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11159.png,0,0,0
10,"Dates Barhi perKG,بلح برحي","Dates Barhi perKG,بلح برحي","Dates Barhi perKG,بلح برحي",11160,100,,,,"HUR,QEN","100,100",1,,,,,,بلح-برحي,,1,0,1,1,100,1,1,1,simple,Default,11160.png,0,0,0
10,",تفاح بلدي بالوزن 2",",تفاح بلدي بالوزن 2",",تفاح بلدي بالوزن 2",11161,100,,,,"HUR,QEN","100,100",1,,,,,,تفاح-بلدي-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11161.png,0,0,0
9,",فلفل اخضر حار بالوزن 2",",فلفل اخضر حار بالوزن 2",",فلفل اخضر حار بالوزن 2",11162,100,,,,"HUR,QEN","100,100",1,,,,,,فلفل-اخضر-حار-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11162.png,0,0,0
9,",باذنجان اسود بلدي بالوزن 2",",باذنجان اسود بلدي بالوزن 2",",باذنجان اسود بلدي بالوزن 2",11163,100,,,,"HUR,QEN","100,100",1,,,,,,باذنجان-اسود-بلدي-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11163.png,0,0,0
10,",عنب اسود بالوزن 2",",عنب اسود بالوزن 2",",عنب اسود بالوزن 2",11164,100,,,,"HUR,QEN","100,100",1,,,,,,عنب-اسود-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11164.png,0,0,0
10,",قشطة عبدالرازق بالوزن",",قشطة عبدالرازق بالوزن",",قشطة عبدالرازق بالوزن",11165,100,,,,"HUR,QEN","100,100",1,,,,,,قشطة-عبدالرازق-بالوزن,,1,0,1,1,100,1,1,1,simple,Default,11165.png,0,0,0
10,",تفاح ايطالي سكري 2",",تفاح ايطالي سكري 2",",تفاح ايطالي سكري 2",11166,100,,,,"HUR,QEN","100,100",1,,,,,,تفاح-ايطالي-سكري-2,,1,0,1,1,100,1,1,1,simple,Default,11166.png,0,0,0
926,",مشمش فريش بلدي بالوزن 2",",مشمش فريش بلدي بالوزن 2",",مشمش فريش بلدي بالوزن 2",11167,100,,,,"HUR,QEN","100,100",1,,,,,,مشمش-فريش-بلدي-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11167.png,0,0,0
926,",كريز بالوزن 2",",كريز بالوزن 2",",كريز بالوزن 2",11168,100,,,,"HUR,QEN","100,100",1,,,,,,كريز-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11168.png,0,0,0
926,",فراولة فريش بالوزن 2",",فراولة فريش بالوزن 2",",فراولة فريش بالوزن 2",11169,100,,,,"HUR,QEN","100,100",1,,,,,,فراولة-فريش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11169.png,0,0,0
926,",تين فريش بالوزن 2",",تين فريش بالوزن 2",",تين فريش بالوزن 2",11170,100,,,,"HUR,QEN","100,100",1,,,,,,تين-فريش-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11170.png,0,0,0
926,",قلقاس بالوزن 2",",قلقاس بالوزن 2",",قلقاس بالوزن 2",11171,100,,,,"HUR,QEN","100,100",1,,,,,,قلقاس-بالوزن-2,,1,0,1,1,100,1,1,1,simple,Default,11171.png,0,0,0
